,Cafe Hydro,"Esspee Tower, Rajendra Nagar, Dattapada Road,Borivali East, Mumbai",,,Borivali East, Mumbai,1000,4,no,no,no,no,no,no
,The Korner House,"21, Union Park,KharWest, Khar, Mumbai",,,Khar, Mumbai,4000,3.8,no,yes,yes,yes,yes,no
,Zouk,"Hotel Imperial Palace, 45, Teli Gali, Next to Criticare Hospital,Near Andheri East Station, Mumbai",,,Near Andheri East Station, Mumbai,1200,4.2,no,yes,yes,yes,no,yes
,The Bombay Cartel,"Level 2, Atria Mall, Dr. Annie Besant Road, Opposite Poonam Chambers,Worli, Mumbai",,,Worli, Mumbai,1000,3.7,yes,yes,no,yes,yes,no
,Videsi Desi Bistro,"Vishal Mathura Apartment, Near Pulse Hospital, Kadakpada,Kalyan, Mumbai",,,Kalyan, Mumbai,1100,3.8,yes,no,no,yes,yes,no
,The Road House,"Majiwada, Thane WestBoulevard Mall, 201-A, Lodha Complex,",,,"Majiwada, Thane West", Mumbai,1400,3.9,yes,yes,yes,yes,yes,no
,Woodside Inn,"Wodehouse Road, Opposite Regal Cinema,Colaba, Mumbai",,,Colaba, Mumbai,2000,4.1,no,no,yes,yes,yes,no
,Vrindavan,"Bhavan's College Main Gate, Dadabhai Road,Azad Nagar, Mumbai",,,Azad Nagar, Mumbai,750,3.7,yes,no,no,no,no,no
,The Chocolate Heaven,"4, Sheetal Smruti Building, 4 Swastik Society, Bhai Das Hall, JVPD Scheme,Vile Parle West, Mumbai",,,Vile Parle West, Mumbai,600,3.9,yes,yes,no,yes,no,no
,The Bombay Fries,"Shreeji Heights, Sector 46 A,Seawoods, Navi Mumbai",,,Seawoods, Mumbai,250,3.8,yes,no,no,no,no,no
,Square Pizza,"4, Harmony Apartment, Near Marwa House,Marol, Mumbai Andheri East",,,Marol, Mumbai,550,3.6,yes,no,no,no,yes,no
,The VJ Café,"Shop 2, Ground Floor, Shree Nataraj Building, Opposite Bhaidas Auditorium,  JVPD Lane,Vile Parle West, Mumbai",,,Vile Parle West, Mumbai,400,3.8,yes,no,no,yes,no,no
,Ovenfresh,"Kiran Building, Ranade Road,Dadar Shivaji Park, Mumbai",,,Dadar Shivaji Park, Mumbai,1200,4.1,no,no,no,no,no,no
,Bachelorr's,"45,ChowpattySea Face, Netaji Subhash Chandra Bose Marg, Marine Drive, Chowpatty, Mumbai",,,Chowpatty, Mumbai,600,3.8,yes,no,no,no,no,no
,Jughead's,"Majiwada, Thane West10, 1st Floor, Viviana Mall, Near Jupiter Hospital, Eastern Express Highway,",,,"Majiwada, Thane West", Mumbai,1300,2.6,yes,no,yes,no,no,no
,Mamledar Misal,"Near Raymond Showroom, Naupada Police Station, Thane West",,,"Majiwada, Thane West", Mumbai,150,4.1,no,no,no,no,no,no
,Goila Butter Chicken,"Shop 26,4 Bungalows,  Sai Kanwal Complex, Indira Nagar, Near DN Nagar Metro Station, 4 Bungalows, Mumbai",,,4 Bungalows, Mumbai,700,4,yes,no,no,no,no,no
,Radio Bar,"355, New Castle Hotel,KharWest, Khar, Mumbai",,,Khar, Mumbai,2000,3.6,no,yes,yes,no,yes,no
,Amar Juice Centre,"Unit /Gala 8 & 9, Ground floor, Building 1, Ajay Mittal Industrial Premises, Andheri Kurla Road,Marol, Mumbai",,,Marol, Mumbai,550,3.5,yes,no,no,no,no,no
,D'Crepes Cafe,"Vasant Vihar, Thane West21/22, Block 1, Emerald Plaza, Hiranandani Meadows, Off Pokhran 2,",,,"Vasant Vihar, Thane West", Mumbai,1000,4.3,yes,no,no,yes,no,no
,Banjara Dhaba,"Opposite Phillips Tower Building, Off Holy Cross Road, IC Colony,Borivali West, Mumbai",,,Borivali West, Mumbai,650,3.4,yes,no,yes,no,no,no
,Cafe Amigos,"Vasant Vihar, Thane West12, Sunrise Shopping Complex, Next to Hyde Park, Behind Hiranandani Meadows,",,,"Vasant Vihar, Thane West", Mumbai,650,4.2,no,no,no,yes,no,no
,Copa,"Anna Building, 13th road, OppositeJuhuGymkhana, Juhu, Mumbai",,,Juhu, Mumbai,1500,3.7,no,yes,yes,no,yes,no
,La Folie Lab,"Hill Road, Bandra West1, Ground Floor, Libra Towers, Opposite St.Peter's Church,",,,"Hill Road, Bandra West", Mumbai,800,4.1,yes,yes,no,yes,no,no
,Naaz Hotel,"Kantaria Mahal, LBS Road, Opposite Mukund Iron Limited,Kurla, Mumbai",,,Kurla, Mumbai,800,3.8,yes,no,no,no,no,no
,The Post Office Bistro & Bar,"Pam Infrastructure, Near ChimajiAppa Ground, Behind S T Depot,VasaiGaon, Vasai, Mumbai",,,Vasai, Mumbai,700,4.5,no,no,yes,yes,no,no
,Barbeque Nation,"2nd Floor, Phoenix Paragon Plaza,Kurla, Mumbai",,,Kurla, Mumbai,1900,4.1,no,no,yes,no,no,no
,Chili's American Grill & Bar,"UG-46, Upper Ground Floor, Phoenix Marketcity Mall, LBS Road,Kurla, Mumbai",,,Kurla, Mumbai,1800,4.4,no,yes,yes,no,no,no
,Harry's Bar + Cafe,"F 41, Phoenix Market City, LBS Marg,Kurla, Mumbai",,,Kurla, Mumbai,1300,3.7,yes,yes,yes,no,yes,no
,Rainforest Resto-Bar,"3, Phoenix Market City, LBS Road,Kurla, Mumbai",,,Kurla, Mumbai,1800,3.7,yes,yes,yes,no,no,no
,Pop Tate's,"Phoenix Market City, LBS Marg,Kurla, Mumbai",,,Kurla, Mumbai,1600,3.7,no,no,yes,no,no,no
,Coffee Culture,"38-39, 2nd Floor, Phoenix Market City,Kurla, Mumbai",,,Kurla, Mumbai,700,3.8,no,no,no,no,no,no
,The Irish House,"Level 1, Phoenix Market City Mall, LBS Road,Kurla, Mumbai",,,Kurla, Mumbai,1900,4,no,yes,yes,no,no,no
,Amoeba Sports Bar,"F 33, 1st Floor, Phoenix Market City, LBS Marg,Kurla, Mumbai",,,Kurla, Mumbai,1100,3.8,no,no,yes,no,no,no
,Punjab Grill,"Shop 81/82, 1st Floor, Kamai Junction,Kurla, Mumbai",,,Kurla, Mumbai,1600,4.1,yes,no,yes,yes,no,no
,Wow! Momo,"Unit No SFC 6, Second Floor Foodcourt, Phoenix Market City Mall, LBS Road,Kurla, Mumbai",,,Kurla, Mumbai,300,3.2,yes,no,no,no,no,no
,Eat Around the Corner,"Pali Hill, Bandra West24th & 30th Road Junction, Opposite St Theresa's Boys High School, TPS III,",,,"Pali Hill, Bandra West", Mumbai,1100,3.8,yes,no,no,no,no,no
,Gateway Taproom,"Godrej BKC, Unit 3, Plot C - 68, G Block,Bandra Kurla Complex, Mumbai",,,Bandra Kurla Complex, Mumbai,2200,4.2,no,yes,yes,yes,yes,no
,RISO,"Gala 1, Janta Industrial Estate, Opposite High Street Phoenix Mall, SB Road,Lower Parel, Mumbai",,,Lower Parel, Mumbai,1400,3.9,yes,no,no,no,no,no
,Talli - The Unrefined Lounge,"Manpada, Thane WestI-9, 27 Acre, Kothari Compound, Tikku Ji Ni Wadi Road,",,,"Manpada, Thane West", Mumbai,1000,3.8,yes,yes,yes,yes,yes,no
,Swati Snacks,"248, Karai Estate, Opposite Bhatia Hospital,TardeoRoad, Tardeo, Mumbai",,,Tardeo, Mumbai,800,4,yes,no,no,no,no,no
,Thangabali,"Shop 3/4/5, Ground Floor, Manmohan Bhavan, Takandas Kataria Marg,Mahim, Mumbai",,,Mahim, Mumbai,800,3.9,yes,no,no,no,yes,no
,Terttulia,"Ground Floor, Hotel Parkway, Off Cadell Road,Shivaji Park, Sea Face Road,Dadar Shivaji Park, Mumbai",,,Dadar Shivaji Park, Mumbai,1400,4.1,no,no,yes,no,no,no
,Oye Teri - The Kulcha Kulture,"4, Rajda Nagar, Shimpoli Road, Near Mega Party Hall,Borivali West, Mumbai",,,Borivali West, Mumbai,500,3.6,no,no,no,yes,no,no
,Kath N Ghat,"Panch Pakhadi, Thane WestPanch pakadi Service Road, Near Meena Apartment,",,,"Panch Pakhadi, Thane West", Mumbai,1000,4,yes,no,no,no,no,no
,The Bake Room,"Shop 28, Vikas Paradise, Bhakti Marg,Mulund West, Mumbai",,,Mulund West, Mumbai,800,4.3,yes,no,no,yes,no,no
,Bayview Cafe,"Hotel Harbour View, Kerawala Chamber, Opposite Radio Club, 25, J P Ramchandani Marg,Colaba, Mumbai",,,Colaba, Mumbai,800,3.6,no,no,yes,no,no,no
,Rainforest Resto-Bar,"R City Mall, LBS Marg,Ghatkopar West, Mumbai",,,Ghatkopar West, Mumbai,1800,3.6,yes,no,yes,no,no,no
,The Hood,"Opposite Goregaon Sports Club, Near Infinity Mall II, Malad Link Road,Malad West, Mumbai",,,Malad West, Mumbai,1100,3.9,yes,no,yes,yes,no,no
,Le Pain Quotidien,"Hotel Rodas, Central Avenue, Hiranandani Gardens,Powai, Mumbai",,,Powai, Mumbai,2000,4.1,yes,yes,yes,yes,no,no
,Jai Jawan,"Linking Road, Bandra WestOpposite National College, Next to Chappal Market,",,,"Linking Road, Bandra West", Mumbai,600,4.2,no,no,no,no,no,no
,Home Deli,"150, Mankar Building, NearPrabhadeviTemple, Prabhadevi, Mumbai",,,Prabhadevi, Mumbai,700,3.7,yes,no,no,no,no,no
,Sudama - All Veg,"Krishna Palace Hotel, 96/98, Sleater Road, Nana Chowk,Grant Road, Mumbai",,,Grant Road, Mumbai,800,3.9,yes,no,no,no,yes,no
,Backstage Cafe,"Mhada Road Junction, Before Versova Telephone Exchange,4 Bungalows, Mumbai",,,4 Bungalows, Mumbai,1200,3.6,yes,yes,yes,no,yes,no
,Cafe 123,"Reclamation, Bandra West13, Building 3, Candies Lane, Opposite Lilavati Photo,",,,"Reclamation, Bandra West", Mumbai,1000,3.8,yes,yes,no,yes,no,no
,Rajdhani,"3rd Floor, R City Mall, LBS Marg,Ghatkopar West, Mumbai",,,Ghatkopar West, Mumbai,950,3.7,yes,no,no,no,no,no
,Three Chicks and A Bear,"Lodha Supremus, Survey 453, Senapati Bapat Marg, Railway Colony,Lower Parel, Mumbai",,,Lower Parel, Mumbai,800,4.2,no,no,no,no,no,no
,Above & Beyond,"Ramanna Compound, Opposite Apollo Clinic,MahakaliCaves Road, Mahakali, Mumbai",,,Mahakali, Mumbai,900,3.9,no,yes,no,no,no,no
,Amuse,"Next to Hyundai Showroom, Near Vijay Industrial Estate, Link Road,Malad West, Mumbai",,,Malad West, Mumbai,1200,3.9,no,yes,yes,no,yes,no
,K. Rustom Ice Cream,"87 Stadium House, Opposite Ambassador Hotel, Veer Nariman Road,Churchgate, Mumbai",,,Churchgate, Mumbai,150,4.3,no,no,no,no,no,no
,Crystal,"19, Easter Emporium, Near Wilson College,Chowpatty, Mumbai",,,Chowpatty, Mumbai,250,4.2,no,no,no,no,no,no
,Cheelizza,"36, Ground Floor, Raj Arcade, Near Jain Temple, Mahavir Nagar,Kandivali West, Mumbai",,,Kandivali West, Mumbai,500,3.8,yes,no,no,no,no,no
,Black Haven,"Floor 4, Emperor Building, Babhai Naka Junction, L.T Road,Borivali West, Mumbai",,,Borivali West, Mumbai,1400,3.4,no,yes,yes,no,yes,no
,The Serial Griller,"Vibhavari Building, N Dutta Marg,4 Bungalows, Mumbai 4 Bunglows",,,4 Bungalows, Mumbai,600,4.4,yes,no,no,no,no,no
,Goa Portuguesa,"Goa Portuguesa Restobar, Nr. Hinduja Hospital, Matunga (W),Mahim, Mumbai",,,Mahim, Mumbai,1300,4.1,yes,yes,yes,no,yes,no
,Argileh,"Rooftop, Bhavya Plaza, 5th Street Road, NearKharStation, Khar West, Khar, Mumbai",,,Khar, Mumbai,1100,3.7,no,yes,yes,no,yes,yes
,The United Sports Bar & Grill,"Ground Floor, R City Mall, LBS Marg,Ghatkopar West, Mumbai",,,Ghatkopar West, Mumbai,1600,3.7,yes,yes,yes,no,no,no
,Kill No Kalorie,"Naupada, Thane WestShop 8, Kulkarni CHS Building, Ghantali Devi Road,",,,"Naupada, Thane West", Mumbai,750,4.6,yes,no,no,yes,no,no
,St. Anthony's,"Khopat, Thane WestGala No 1 + 2, Kalika Towers, Kolbad Road,",,,"Khopat, Thane West", Mumbai,600,4,yes,no,no,no,no,no
,The Bagel Shop,"Carter Road, Bandra West30, Pali Mala Road,",,,"Carter Road, Bandra West", Mumbai,900,3.9,yes,yes,no,yes,no,no
,Corniche - At The Waterfront,"Carter Road, Bandra WestB 15, Gagangiri CHS,",,,"Carter Road, Bandra West", Mumbai,1800,3.5,no,no,yes,no,yes,no
,Royale Masterchef Finedine and Bar,"Gagangiri Building, Near New Flyover,  Kanderpada,Dahisar West, Mumbai",,,Dahisar West, Mumbai,1700,3.7,yes,yes,yes,no,yes,no
,Soam,"Ground Floor, Sadguru Sadan, Opposite Babulnath Temple,Chowpatty, Mumbai",,,Chowpatty, Mumbai,700,3.9,yes,no,no,no,yes,no
,Kuai Kitchen,"16/A, Cusrow Baug, Shahid Bhagat Singh Road,Colaba, Mumbai",,,Colaba, Mumbai,1500,4.2,yes,no,no,no,no,no
,Food And Taste Theory,"Unit 12-13,C-15, Vikrant Building, Vikrant Circle,Jhulelal Chowk,Ghatkopar East, Mumbai",,,Ghatkopar East, Mumbai,800,4.4,yes,no,no,no,no,no
,Mantra Dining Bar,"Ground Floor,PowaiPlaza, Powai, Mumbai",,,Powai, Mumbai,2000,3.8,yes,no,yes,no,no,no
,Popular,"Saurabh Building, Near Deepak Cinema, NM Joshi Marg,Lower Parel, Mumbai",,,Lower Parel, Mumbai,350,3.9,yes,no,no,no,no,no
,Utsav Restaurant,"Majiwada, Thane WestOpposite Eastern Express Highway, Runwal Nagar,",,,"Majiwada, Thane West", Mumbai,350,3.6,no,no,no,no,no,no
,Melting Pot,"JuhuResidency Boutique Hotel, 148 B, Juhu Tara Road, Juhu, Mumbai",,,Juhu, Mumbai,1900,4,yes,no,yes,yes,no,no
,Stir Fry Grill,"Near Toyata Showroom, Malad Link Road,Malad West, Mumbai",,,Malad West, Mumbai,850,4.1,yes,no,no,no,no,no
,Ferry Wharf,"Reclamation, Bandra WestUnit 11, 12, Building 3, ONGC Lane, Opposite Lilavati Hospital,",,,"Reclamation, Bandra West", Mumbai,1500,3.9,no,no,no,no,yes,no
,Chenab,"133 A, Near Sagar Vihar, Sector 8,Vashi, Navi Mumbai",,,Vashi, Mumbai,1200,3.5,yes,no,yes,no,yes,yes
,Chocolateria San Churro,"Linking Road, Bandra West11, Silver Pearl, Waterfield Road,",,,"Linking Road, Bandra West", Mumbai,800,4.3,no,no,no,yes,yes,no
,Birista - Biryanis & Kebabs,"Shop 12, Bhramma, Plot 53, Opposite Bhoomi Mall, Palm Beach Road, Sector-15,CBD-Belapur, Navi Mumbai",,,CBD-Belapur, Mumbai,600,4.4,yes,no,no,no,no,no
,MYXX,"Ground Floor, Navratan Apartment, A.B. Nair Road, NearJuhuPost Office, Juhu, Mumbai",,,Juhu, Mumbai,2700,4,no,yes,yes,yes,yes,no
,Silver Beach Cafe,"Jaldarshan Building, Near Hare Rama Hare Krishna Temple, Gandhi Gram Road,Juhu, Mumbai",,,Juhu, Mumbai,2000,3.9,yes,no,yes,no,no,no
,Icecream Factory & Shahi Durbar,"G18 R Galleria, Runwal Greens Next To Fortis Hospital, Goregaon,Mulund West, Mumbai",,,Mulund West, Mumbai,400,3.7,no,no,no,no,no,no
,The London Shakes,"Khau Galli,Ghatkopar East, Mumbai",,,Ghatkopar East, Mumbai,400,3.4,no,no,no,no,no,no
,Mainland China,"City Park, Floor 1, Central Avenue, Near D Mart, Hiranandani Business Park,Powai, Mumbai",,,Powai, Mumbai,1800,3.9,yes,no,yes,no,no,no
,Cafe Churchill,"East West Court Building, Opposite Cusrow Baug, Shahid Bhagat Singh Road,Colaba, Mumbai",,,Colaba, Mumbai,1200,4.1,yes,no,no,no,no,no
,B Bhagat Tarachand,"69/75, Mumbadevi Commercial Center, Zaveri Bazar,Marine Lines, Mumbai",,,Marine Lines, Mumbai,550,3.9,yes,no,no,no,no,no
,1 BHK - Brew House Kitchen,"Oshiwara, Andheri WestGround Floor, Next to Meera Towers, BST Colony Road,",,,"Oshiwara, Andheri West", Mumbai,1000,3.4,no,no,no,no,no,no
,Pair A Dice Cafe,"Unit 53, 1st Floor, Oshiwara Link Plaza, New Link Road,Oshiwara, Andheri WestLandmark: above Firebowl resturant",,,"Oshiwara, Andheri West", Mumbai,700,4,yes,no,no,yes,no,no
,Flag's,"SBS Food Court, Asiad CHS, BJ Patel Road, Near Liberty Garden,Malad West, Mumbai",,,Malad West, Mumbai,1200,3.7,yes,no,no,no,yes,no
,Barworks Eatery & Bar,"Liberty Towers, Next to Reliable Plaza,Thane Belapur Road,Airoli, Navi Mumbai",,,Airoli, Mumbai,1600,3.7,yes,yes,yes,yes,yes,no
,24 Lounge & Bistro,"Empressa Building, 2nd Road, Near Hotel Jewel Palace,KharWest, Khar, Mumbai",,,Khar, Mumbai,1250,4.1,no,yes,no,no,yes,no
,Northern Tadka,"Jagdamba Complex, Above Jugheads, New Link Road,Malad West, Mumbai",,,Malad West, Mumbai,1000,3.7,yes,yes,yes,no,yes,no
,Jimmy Boy,"Vikas Building, 11 Bank Street, Off Horniman Circle, Lane opposite cheetah gate,Fort, Mumbai",,,Fort, Mumbai,800,3.8,yes,no,no,no,no,no
,Gokul,"10, Tullock Road, Apollo Bunder,Colaba, Mumbai",,,Colaba, Mumbai,1200,3.4,no,no,yes,no,no,no
,Cakes N Chemistry,"Shop 5, Meghal Industrial Estate, Devidayal Road,Mulund West, Mumbai",,,Mulund West, Mumbai,550,4.6,yes,no,no,yes,no,no
,The Cafe Cabana,"3rd Floor, Sector 19 C, Plot 25, Next to Satara Plaza, Palm Beach Road,Vashi, Navi Mumbai",,,Vashi, Mumbai,650,4.3,no,yes,yes,yes,no,yes
,Live It Up,"Shop 59, Satra Plaza, Behind Mercedes Showroom, Sector 19D, Palm Beach Road,Vashi, Navi Mumbai",,,Vashi, Mumbai,1000,3.7,no,yes,yes,yes,no,no
,The Liquor Factory,"Andheri Lokhandwala, Andheri WestK-4/129, New Link Rd, Sahayog Nagar, Bhudargarh Colony,",,,"Andheri Lokhandwala, Andheri West", Mumbai,1000,3.7,no,no,yes,yes,yes,no
,The Hill Green,"Unit 2, Kailash Business Park, Powai-VikhroliLink Road, Vikhroli, Mumbai",,,Vikhroli, Mumbai,1200,3.6,yes,yes,yes,yes,yes,no
,Silli Chilli,"Andheri Lokhandwala, Andheri WestShop 4, Sunswept CHS, Opposite Hazel Salon, Lokhandwala Complex,",,,"Andheri Lokhandwala, Andheri West", Mumbai,700,3.9,yes,no,no,no,no,no
,Masque,"Unit 3, Laxmi Woollen Mills, Shakti Mills Lane, Dr. E Moses Road,Mahalaxmi, Mumbai",,,Mahalaxmi, Mumbai,6500,4.2,no,no,yes,yes,yes,no
,El Toro,"Reclamation, Bandra WestShop 7 & 8, ONGC Lane, Opposite Lilavati Hospital,",,,"Reclamation, Bandra West", Mumbai,1600,4.1,no,yes,yes,yes,no,no
,The Flip Bar,"3rd Floor, Vishnu Shivam Mall, Thakur Village,Kandivali East, Mumbai",,,Kandivali East, Mumbai,1000,3.6,no,yes,yes,yes,yes,no
,The Union Bar & Eating House,"Plot 10, Nirman Vyapar Kendra, Sector 17,Vashi, Navi Mumbai",,,Vashi, Mumbai,1200,3.8,yes,yes,yes,no,yes,no
,Chaitanya,"3, chinchh bhatt chawl, opp aagar bazar ,SK Bole Road, Near Siddhivinayak Temple,Dadar West, Mumbai",,,Dadar West, Mumbai,600,4.2,yes,no,no,no,no,no
,Dhadoom,"Shop 13, Natraj Building, Off Sodawala Lane, Chamunda Circle,Borivali West, Mumbai",,,Borivali West, Mumbai,400,4.1,yes,no,no,no,no,no
,Pi Pizzeria,"Shop 7, Darvesh Grand, Next to Bharat Bank, 4th Road,Khar, Mumbai",,,Khar, Mumbai,1500,4.2,yes,no,no,no,no,no
,Shree Thaker Bhojanalay,"31, Dadisheth Agyari Lane, OffKalbadeviRoad, Kalbadevi, Mumbai",,,Kalbadevi, Mumbai,1200,4.8,no,no,no,no,no,no
,Ice Cream Factory,"Carter Road, Bandra WestB-Wing, Gagangiri Premises,",,,"Carter Road, Bandra West", Mumbai,300,3.7,no,no,no,no,no,no
,Flipside Burgers & More,"Shop 34,36,42 & 43, Ground Floor, Annex Mall, Opposite Dheeraj Enclave Ganpati Mandir,Borivali East, Mumbai, Mumbai",,,Borivali East, Mumbai,1000,3.7,yes,no,no,yes,no,no
,The Yoga House,"Carter Road, Bandra WestNargis Villa (Water Bungalow), Sherley Rajan Road, Opposite ICICI Bank,",,,"Carter Road, Bandra West", Mumbai,1200,3.9,yes,no,no,no,no,no
,Cafe 2.0,"Shop 24, Manek Complex, Near Health Juice Centre, Sector 29,Vashi, Navi Mumbai",,,Vashi, Mumbai,350,3.6,no,no,no,yes,no,no
,LMNOPQ,"Shop No. 6, Mangal Bhavana,KharPali Road, Khar, Mumbai",,,Khar, Mumbai,1200,3.7,yes,no,no,yes,yes,no
,Lima,"2 North Avenue, Maker Maxity,Bandra Kurla Complex, Mumbai",,,Bandra Kurla Complex, Mumbai,2500,4.3,no,yes,yes,no,yes,no
,Cafe Haqq Se,"Ground Floor, Trade View Building Oasis Complex, Gate 4, Kamala Mills Compound,Lower Parel, Mumbai",,,Lower Parel, Mumbai,2000,3.9,no,yes,yes,yes,yes,no
,Bistro at Coffee Break,"Bandstand, Bandra West12, 86 , Pearl Haven Apartments, Chapel Road,  Mount Mary,",,,"Bandstand, Bandra West", Mumbai,700,3.9,yes,yes,no,no,no,no
,Navjeevan,"Opposite Navjeevan Society, Samrat Ashok Nagar, R.C. Marg,Chembureast, Mumbai.",,,Chembur, Mumbai,450,3.7,yes,no,no,no,no,no
,Mao Family Restaurant,"534/536, Opposite Sunlight, Near Metro Theatre, Dhobitalao, Lohar Chawl,Kalbadevi, Mumbai",,,Kalbadevi, Mumbai,600,3.5,yes,no,no,no,no,no
,Tote On The Turf,"MahalaxmiRace Course, Gate 5 & 6, Keshav Rao Khadye Marg, Mahalaxmi, Mumbai",,,Mahalaxmi, Mumbai,1800,3.6,no,no,yes,no,yes,no
,The Lumber Bar & Co.,"Mahavir Icon, Showroom 1/2/3, Plot 89&90, Sector 15,CBD-Belapur, Navi Mumbai",,,CBD-Belapur, Mumbai,1200,3.7,yes,yes,yes,yes,no,no
,Spice Republic,"Shop 5, Ajanta Estate, Market Road,Borivali West, Mumbai",,,Borivali West, Mumbai,1000,4.2,yes,no,no,no,yes,no
,Swati Snacks,"Dalamal Tower, Free Press Journal Marg,Nariman Point, Mumbai",,,Nariman Point, Mumbai,800,4.3,yes,no,no,no,no,no
,Rainforest Resto-Bar,"3, Phoenix Market City, LBS Road,Kurla, Mumbai",,,Kurla, Mumbai,1800,3.7,yes,yes,yes,no,no,no
,Rainforest Resto-Bar,"16-23, Kukreja Centre, Sector 11, NMMC Building,CBD-BelapurEast, CBD-Belapur, Navi Mumbai",,,CBD-Belapur, Mumbai,1800,3.7,yes,yes,yes,no,yes,no
,Zaffran,"1st Floor, R City Mall, LBS Marg,Ghatkopar West, Mumbai",,,Ghatkopar West, Mumbai,1400,3.5,yes,no,yes,yes,no,no
,Village - The soul of India,"3rd Floor, North Wing, R City Mall, LBS Marg,Ghatkopar West, Mumbai",,,Ghatkopar West, Mumbai,1000,3.5,no,no,no,no,no,no
,Rajdhani,"3rd Floor, R City Mall, LBS Marg,Ghatkopar West, Mumbai",,,Ghatkopar West, Mumbai,950,3.7,yes,no,no,no,no,no
,Punjab Grill,"3rd Floor, R City Mall, LBS Marg,Ghatkopar West, Mumbai",,,Ghatkopar West, Mumbai,1800,3.9,yes,no,yes,yes,no,no
,The United Sports Bar & Grill,"Ground Floor, R City Mall, LBS Marg,Ghatkopar West, Mumbai",,,Ghatkopar West, Mumbai,1600,3.7,yes,yes,yes,no,no,no
,TGI Fridays,"Ground Floor, R City Mall, LBS Marg,Ghatkopar West, Mumbai",,,Ghatkopar West, Mumbai,2500,3.4,yes,no,yes,no,no,no
,Urban Tadka,"3rd Floor, R City Mall, LBS Marg,Ghatkopar West, Mumbai",,,Ghatkopar West, Mumbai,1000,3.8,yes,no,yes,no,no,no
,The Elbo Room,"Sant Kutir Apartments, Behind Vijay Sales,KharWest, Off Linking Road, Khar, Mumbai",,,Khar, Mumbai,2000,3.5,no,yes,yes,no,yes,no
,Tea and Conversations,"G-3, Meghal Industrial Estate, Devidayal Road, Near Firestation,Mulund West, Mumbai",,,Mulund West, Mumbai,600,4.5,no,no,no,yes,no,no
,39B Terrace,"39-B,ChowpattySeaface, Chowpatty, Mumbai",,,Chowpatty, Mumbai,1500,3.5,no,yes,yes,yes,yes,yes
,1701 Gastropub,"Near Options Mall,Juhu, Mumbai",,,Juhu, Mumbai,1200,3.3,no,no,yes,no,no,no
,Farmhouse Garden Family Restaurant & Bar,"Tamtalao, Next to Slema Chicken Center, Mulgaon,VasaiWest, Vasai, Mumbai",,,Vasai, Mumbai,1200,4,yes,yes,yes,yes,yes,yes
,Exhale,"Ground Floor, 11/12, Raghuvanshi Mills, Senapati Bapat Marg,Lower Parel, Mumbai",,,Lower Parel, Mumbai,1100,3.8,yes,no,no,no,no,no
,Brew n Chew,"Shop 1, Samartha Vaibhav Society, Opposite Tarapore Towers, Next to IDBI Bank,Andheri Lokhandwala, Andheri West, Mumbai",,,"Andheri Lokhandwala, Andheri West", Mumbai,800,3.7,yes,yes,no,yes,no,no
,Score Sports Bar,"107, 1st Floor, Palm Spring, Above Croma, Link Road,Malad West, Mumbai",,,Malad West, Mumbai,1600,3.7,no,yes,yes,yes,yes,no
,House of Mandarin,"Hill Road, Bandra WestClassic Corner Building, Next to Holy Family Hospital,",,,"Hill Road, Bandra West", Mumbai,2100,3.4,no,no,yes,no,no,no
,PizzAah! District,"4, Sanghvi Premises Soc. Ltd, M. G. Road,  near RNA complex & Hindustan Naka,Kandivali West, Mumbai",,,Kandivali West, Mumbai,650,4.1,yes,yes,no,yes,yes,no
,The Super Happy Pop-Up At The Barking Deer,"Mathuradas Mill Compound, Senapati Bapat Marg,Lower Parel, Mumbai",,,Lower Parel, Mumbai,1700,3.7,no,yes,yes,no,yes,no
,Da Capo Cafe & Bistro,"Shop 12 & 13, Bhoomi Heights, Plot 5 & 6, Sector-8,Kharghar, Navi Mumbai",,,Kharghar, Mumbai,850,4.2,yes,yes,no,no,no,no
,Euphoria - The Gastro Lounge,"Top Floor, Annex Mall, Western Express Highway, Above Carnival Cinemas,Borivali East, Mumbai",,,Borivali East, Mumbai,1000,3.7,no,yes,no,no,no,yes
,Khiva,"F-32, First Floor, Phoenix Market City, LBS Marg,Kurla, Mumbai",,,Kurla, Mumbai,1900,4.4,yes,no,no,no,no,no
,Gluttony,"Kadamwadi, Collector Chawl, Near Gajanan Mill, Pipeline,,Marol, Mumbai",,,Marol, Mumbai,300,4.5,yes,no,no,no,no,no
,Landmark Restaurant Veg Diet,"Landmark Building, Link Road, Mithchowki,Malad West, Mumbai",,,Malad West, Mumbai,650,3.5,yes,no,no,no,yes,no
,Fly High,"S-49, 2nd Floor,SeawoodsGrand Central Mall, Seawoods, Navi Mumbai",,,Seawoods, Mumbai,1200,3.1,yes,yes,yes,yes,no,no
,Glasshouse - Hyatt Regency Mumbai,"Hyatt Regency Mumbai, Airport Sahar Road, Andheri East,Chakala, Mumbai",,,Chakala, Mumbai,4500,3.9,no,no,yes,yes,yes,no
,Domino's Pizza,"G5, Ground Floor, City Park, Hiranandani Business Park,Powai, Mumbai",,,Powai, Mumbai,700,2.9,yes,no,no,no,no,no
,Bagdadi,"11, Tulloch Road, Behind Taj Mahal Hotel,Colaba, Mumbai",,,Colaba, Mumbai,400,3.8,no,no,no,no,no,no
